CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,recency,frequency,monetaryValue,recency_log,frequency_log,monetaryValue_log,cluster
12378,1,4008.62,4008.62,4008.62,4008.62,12.641507551227104,29.98687827731239,20.060519580304444,15.080002594409049,22.23109199674701,98.0,1,4008.62,4.584967478670572,0.0,8.296202321420104,1
12379,2,392.40000000000003,459.84,426.12,852.24,8.94114333990425,32.619919271566694,20.674927250539753,9.727306861916832,28.036703276072465,50.0,2,852.24,3.912023005428146,0.6931471805599453,6.747868177302943,1
12384,1,292.69,292.69,292.69,292.69,26.581024291912946,8.712289453004885,50.34336670197137,2.268611841880488,12.094707711230313,90.0,1,292.69,4.499809670330265,0.0,5.679114028440487,0
12386,2,143.0,258.9,200.95,401.9,24.483702413535706,43.44364269718836,0.0,27.668574272207014,4.4040806170689235,306.0,2,401.9,5.723585101952381,0.6931471805599453,5.996203301455156,1
12390,1,549.84,549.84,549.84,549.84,10.839516950385566,19.31470973374072,37.7200640186236,21.104321257092973,11.021388040157138,48.0,1,549.84,3.871201010907891,0.0,6.30962732681335,0
12393,4,177.00000000000003,521.5,395.65,1582.6,0.9383293314798434,49.43131555667888,28.418425375963608,2.957159105269809,18.25477063060786,41.0,4,1582.6,3.713572066704308,1.3862943611198906,7.366824343175093,1
12394,2,381.08,891.4,636.24,1272.48,1.563875267194769,39.271344146862816,39.08902301018483,18.68477304161951,1.3909845341380613,32.0,2,1272.48,3.4657359027997265,0.6931471805599453,7.148723031208825,1
12398,1,1635.6599999999999,1635.6599999999999,1635.6599999999999,1635.6599999999999,7.57492388393676,33.917806879180276,21.208564127019063,26.1570252986562,11.141679811207709,14.0,1,1635.66,2.6390573296152584,0.0,7.39980167160342,1
12399,4,130.08,480.90000000000003,277.1625,1108.65,0.0,36.476796103368955,10.783385198214045,45.95138231182068,6.7884363865963095,88.0,4,1108.65,4.477336814478207,1.3862943611198906,7.010898337899006,5
12401,1,84.3,84.3,84.3,84.3,21.17437722419929,0.0,78.82562277580072,0.0,0.0,272.0,1,84.3,5.605802066295998,0.0,4.4343818650078095,0
12402,1,225.6,225.6,225.6,225.6,0.0,28.590425531914892,13.297872340425531,0.0,58.11170212765958,292.0,1,225.6,5.676753802268282,0.0,5.418763519623904,7
12403,1,427.7,427.7,427.7,427.7,0.0,0.0,100.0,0.0,0.0,18.0,1,427.7,2.8903717578961645,0.0,6.058422015232863,0
12405,1,1710.39,1710.39,1710.39,1710.39,21.07121767550091,10.030460889037004,36.58229994328779,12.495395786925787,19.820625705248514,117.0,1,1710.39,4.762173934797756,0.0,7.444476693668095,0
12406,1,1621.25,1621.25,1621.25,1621.25,4.163454124903624,29.059676175790283,37.66229760986893,4.988743253662297,24.125828835774865,152.0,1,1621.25,5.0238805208462765,0.0,7.390952735630654,0
12410,2,68.0,625.3299999999999,346.66499999999996,693.3299999999999,33.692469675334976,27.60590195145169,32.14198145183391,1.4538531435247286,5.105793777854703,277.0,2,693.3299999999999,5.6240175061873385,0.6931471805599453,6.541506076323389,6
12414,3,153.76,242.8,187.47,562.41,8.721395423267724,29.18867018722996,42.46012695364592,10.6683736064437,8.961433829412707,186.0,3,562.41,5.225746673713202,1.0986122886681098,6.33223112127721,0
12418,1,668.58,668.58,668.58,668.58,45.44706691794549,9.692183433545724,23.377905411469083,16.988243740464863,4.494600496574829,81.0,1,668.58,4.394449154672439,0.0,6.5051560602870175,6
12420,1,600.39,600.39,600.39,600.39,23.85116341044987,17.771781675244426,41.298156198471,8.414530555139159,8.664368160695549,32.0,1,600.39,3.4657359027997265,0.0,6.3975794440576434,0
12421,3,157.45,239.35,209.51999999999998,628.56,8.519473081328753,26.210703830978748,33.011963853888254,18.321242204403717,13.936617029400535,83.0,3,628.56,4.418840607796598,1.0986122886681098,6.443431488867566,1
12422,3,147.7,417.36,267.8533333333333,803.56,0.0,32.369704813579574,26.936383095226248,4.8658469809348395,35.82806511025935,64.0,3,803.5600000000001,4.158883083359672,1.0986122886681098,6.689051855693949,1
12424,2,294.64000000000004,1466.3200000000002,880.4800000000001,1760.9600000000003,2.027303289115028,20.38887879338542,36.39492095220788,1.1312011630019987,40.05769580228966,131.0,2,1760.96,4.875197323201151,0.6931471805599453,7.473614393871394,7
12425,1,777.2,777.2,777.2,777.2,2.1873391662377766,53.13432835820895,16.019042717447245,9.69377251672671,18.965517241379317,47.0,1,777.2,3.8501476017100575,0.0,6.655697717503285,1
12426,1,582.73,582.73,582.73,582.73,13.762806102311535,37.54397405316355,21.33921370102792,2.1793969763012027,25.17460916719579,163.0,1,582.73,5.093750200806762,0.0,6.3677239572926005,1
12427,2,282.58,303.5,293.03999999999996,586.0799999999999,27.905746655746654,30.303030303030297,24.97099372099373,0.0,16.820229320229323,29.0,2,586.08,3.367295829986474,0.6931471805599453,6.373456299030504,1
12429,3,437.98,1281.5,948.2933333333334,2844.88,14.45403672562639,7.899102949860802,55.267709007058286,5.56367931160541,16.815472005849102,141.0,3,2844.88,4.948759890378168,1.0986122886681098,7.953276166408998,0
12430,1,256.4,256.4,256.4,256.4,0.0,12.636505460218409,61.38845553822153,16.146645865834632,9.828393135725431,12.0,1,256.4,2.4849066497880004,0.0,5.546738725046515,0
12434,2,286.25,519.89,403.07,806.14,38.75257399459151,15.791301758999676,19.50033492941673,19.004143200932837,6.951646116059246,53.0,2,806.14,3.970291913552122,0.6931471805599453,6.692257424693476,6
12435,2,3850.9,3978.9900000000002,3914.945,7829.89,50.669294204644,9.428484946787247,24.57122641569677,0.0,15.330994432871984,48.0,2,7829.89,3.871201010907891,0.6931471805599453,8.965703740354877,6
12436,1,509.01,509.01,509.01,509.01,19.272705840749694,0.0,45.86353902673818,12.966346437201626,21.897408695310506,68.0,1,509.01,4.219507705176107,0.0,6.232467662722958,0
12438,1,890.0699999999999,890.0699999999999,890.0699999999999,890.0699999999999,9.836305009718336,32.24465491478198,26.96417135730898,15.497657487613333,15.457211230577371,109.0,1,890.0699999999999,4.691347882229144,0.0,6.791300111318697,1
12441,1,173.55,173.55,173.55,173.55,0.0,8.64304235090752,32.4114088159032,18.150388936905788,40.795159896283494,335.0,1,173.55,5.814130531825066,0.0,5.156465742307796,7
12446,1,1002.3100000000001,1002.3100000000001,1002.3100000000001,1002.3100000000001,13.93281519689517,19.57877303429079,44.19291436781036,2.029312288613303,20.266185112390374,26.0,1,1002.31,3.258096538021482,0.0,6.910062615033829,0
12447,1,476.49,476.49,476.49,476.49,10.850175239774181,36.31555751432349,22.949065038091042,1.4271023526202018,28.458099855191083,212.0,1,476.49,5.356586274672012,0.0,6.166446736515173,1
12448,1,449.45,449.45,449.45,449.45,3.671153632217154,38.58048726220936,36.45566803871398,8.27678273445322,13.015908332406276,13.0,1,449.45,2.5649493574615367,0.0,6.108024613019408,1
12450,2,96.0,101.88,98.94,197.88,0.0,56.85263796240145,0.0,10.18799272286234,32.9593693147362,125.0,2,197.88,4.8283137373023015,0.6931471805599453,5.287660786359508,1
12453,1,707.09,707.09,707.09,707.09,8.867329477152838,42.96482767398774,19.32568697054123,13.237353095079833,15.604802783238341,103.0,1,707.09,4.634728988229636,0.0,6.561157956238944,1
12454,1,3528.34,3528.34,3528.34,3528.34,31.676085638005404,0.0,57.91675405431449,0.0,10.407160307680098,25.0,1,3528.34,3.218875824868201,0.0,8.168582784365297,0
12458,2,441.92,505.48,473.70000000000005,947.4000000000001,5.383153894870171,46.358454718176056,27.20075997466751,9.056364787840403,12.001266624445853,40.0,2,947.4,3.688879454113936,0.6931471805599453,6.853721390489652,1
12461,2,200.0,626.88,413.44,826.88,30.717879256965947,19.124903250773993,41.78357198142415,4.092492260061919,4.281153250773995,63.0,2,826.88,4.143134726391533,0.6931471805599453,6.717659581714128,0
12462,1,762.11,762.11,762.11,762.11,19.439450997887445,26.526354463266454,38.68208001469604,6.062117017228484,9.289997506921575,272.0,1,762.11,5.605802066295998,0.0,6.636090902223565,0
12464,6,34.0,213.89999999999998,130.09166666666667,780.55,11.97873294471847,0.0,78.22048555505732,0.0,9.8007815002242,75.0,6,780.55,4.31748811353631,1.791759469228055,6.659998799402676,0
12465,1,440.94,440.94,440.94,440.94,7.347938495033338,27.214587018641996,18.279130947521203,23.61772576767814,23.540617771125323,138.0,1,440.94,4.927253685157205,0.0,6.088908811768835,1
12468,2,220.59,508.95000000000005,364.77000000000004,729.5400000000001,4.578227376154836,27.798338679167696,26.646928201332344,12.191243797461414,28.78526194588371,156.0,2,729.5400000000001,5.049856007249537,0.6931471805599453,6.592414198536382,1
12475,1,723.38,723.38,723.38,723.38,17.314551134949816,28.698609306312033,28.38756946556444,17.042218474384143,8.557051618789572,22.0,1,723.38,3.091042453358316,0.0,6.583934671914352,1
12488,2,214.06,553.39,383.725,767.45,14.698025930028013,18.09889895107173,44.608769300931655,1.203987230438465,21.390318587530135,8.0,2,767.45,2.079441541679836,0.6931471805599453,6.643073330759417,0
12489,1,334.93,334.93,334.93,334.93,12.763861105305585,8.867524557370194,49.38345325888992,3.0095840921983696,25.975576986235932,305.0,1,334.93,5.720311776607412,0.0,5.813921554767002,0
12491,1,460.40000000000003,460.40000000000003,460.40000000000003,460.40000000000003,15.139009556907038,20.54735013032146,28.692441355343185,21.35099913119027,14.270199826238056,7.0,1,460.4,1.9459101490553128,0.0,6.132095676847728,0
12492,2,126.39000000000001,136.82,131.60500000000002,263.21000000000004,0.0,20.28798297937008,38.011473728201814,24.03404125983055,17.666502032597542,32.0,2,263.21000000000004,3.4657359027997265,0.6931471805599453,5.572952192650384,0
12493,2,201.24,232.5,216.87,433.74,2.9280213953059433,43.4361599114677,23.205145939964034,6.888919629270991,23.54175312399133,134.0,2,433.74,4.897839799950911,0.6931471805599453,6.072445276240261,1
12497,1,1043.1,1043.1,1043.1,1043.1,0.0,41.184929536957156,8.628127696289905,33.160770779407535,17.026171987345418,50.0,1,1043.1,3.912023005428146,0.0,6.949952327681926,1
12498,1,247.25,247.25,247.25,247.25,14.43882709807887,0.0,46.61274014155713,4.125379170879676,34.82305358948433,26.0,1,247.25,3.258096538021482,0.0,5.510399970502822,0
12501,1,2169.39,2169.39,2169.39,2169.39,11.904268020042501,26.00546697458733,22.852045966838606,24.259354011957278,14.978865026574292,305.0,1,2169.39,5.720311776607412,0.0,7.682201301026026,1
12506,1,73.5,73.5,73.5,73.5,37.823129251700685,10.272108843537413,26.05442176870748,3.4693877551020407,22.38095238095238,201.0,1,73.5,5.303304908059076,0.0,4.297285406218791,6
12507,3,46.75,811.9,434.93666666666667,1304.81,0.0,32.734267824434205,34.02411079007672,23.929920831385417,9.311700554103663,103.0,3,1304.81,4.634728988229636,1.0986122886681098,7.173812715287245,1
12509,1,176.5,176.5,176.5,176.5,19.263456090651555,0.0,66.28895184135978,14.44759206798867,0.0,253.0,1,176.5,5.53338948872752,0.0,5.173320876373351,0
12510,2,301.52,681.05,491.28499999999997,982.5699999999999,23.10267970729821,23.743855399615292,43.07784687096085,4.671422901167347,5.404195120958304,111.0,2,982.57,4.709530201312334,0.6931471805599453,6.89017158802482,0
12512,2,15.7,116.48,66.09,132.18,10.515963080647602,15.09305492510213,32.94749583900741,30.587078226660612,10.856407928582238,35.0,2,138.03,3.555348061489413,0.6931471805599453,4.927471052835487,5
12513,1,612.29,612.29,612.29,612.29,0.0,40.716000587956685,22.90581260513809,24.586388802691538,11.79179800421369,81.0,1,612.29,4.394449154672439,0.0,6.417206026487077,1
12514,1,1017.68,1017.68,1017.68,1017.68,32.996619762597284,32.44438330319944,13.481644524801508,10.02279694992532,11.054555459476456,236.0,1,1017.68,5.4638318050256105,0.0,6.925280805847955,6
12515,1,383.7,383.7,383.7,383.7,18.921032056293978,16.614542611415168,50.62548866301798,9.225957779515248,4.612978889757624,322.0,1,383.7,5.7745515455444085,0.0,5.949860997252907,0
12516,2,583.2,728.86,656.03,1312.06,0.0,1.1432404005914365,9.603219364968066,27.427099370455622,61.826440863984885,46.0,2,1312.06,3.828641396489095,0.6931471805599453,7.179353700165689,7
12519,1,330.84,330.84,330.84,330.84,10.276870995042922,31.79784790230927,16.32208922742111,11.788175553137469,29.815016322089228,32.0,1,340.84,3.4657359027997265,0.0,5.831413158959755,1
12521,1,599.68,599.68,599.68,599.68,5.286152614727856,32.734124866595515,22.678762006403417,6.226654215581644,33.074306296691574,111.0,1,599.68,4.709530201312334,0.0,6.396396179610003,1
12522,2,89.4,103.32,96.36,192.72,0.0,37.86841012868409,41.874221668742216,2.0755500207555,18.181818181818183,8.0,2,192.72,2.079441541679836,0.6931471805599453,5.261238358306616,0
12526,2,519.28,520.3,519.79,1039.58,4.487389137921085,36.11073702841532,21.787645010485004,8.422632216856808,29.19159660632179,22.0,2,1039.58,3.091042453358316,0.6931471805599453,6.946572064413753,1
12527,3,63.790000000000006,152.4,116.23666666666668,348.71000000000004,9.750222247713,15.829772590404634,9.420435318746236,21.65696423962605,43.34260560351008,50.0,3,348.71000000000004,3.912023005428146,1.0986122886681098,5.85424063121706,7
12534,1,1089.18,1089.18,1089.18,1089.18,12.702216346242126,46.77647404469417,22.149690592923115,11.963128224903139,6.408490791237444,99.0,1,1089.18,4.59511985013459,0.0,6.993180398530395,1
12535,2,344.9,371.45,358.17499999999995,716.3499999999999,27.626160396454246,9.576324422419209,48.55866545682977,5.695539889718713,8.54330983457807,60.0,2,716.35,4.0943445622221,0.6931471805599453,6.574168874339382,0
12541,2,223.74,312.4,268.07,536.14,2.7697989331144854,46.30133920244712,18.75442981310852,23.27750214496214,8.89692990636774,142.0,2,536.14,4.955827057601261,0.6931471805599453,6.284395320995431,1
12544,1,372.7,372.7,372.7,372.7,8.532331634022002,27.292728736248996,36.59779983901261,0.0,27.577139790716394,5.0,1,372.7,1.6094379124341005,0.0,5.9207738064852125,0
12545,2,372.24,628.15,500.195,1000.39,11.765411489519089,51.624866302142166,27.01946240966023,7.820949829566469,1.7693099691120466,44.0,2,1000.39,3.784189633918261,0.6931471805599453,6.908145202951904,1
12547,2,48.4,159.4,103.9,207.8,0.0,28.873917228103945,26.948989412897017,29.451395572666023,14.725697786333011,166.0,2,207.8,5.111987788356544,0.6931471805599453,5.336576078665127,1
12548,1,95.19999999999999,95.19999999999999,95.19999999999999,95.19999999999999,0.0,70.58823529411764,29.411764705882355,0.0,0.0,135.0,1,95.2,4.90527477843843,0.0,4.55597994179732,1
12550,1,964.83,964.83,964.83,964.83,16.87862110423598,31.663609133215175,27.668086605930576,11.63728325197185,12.152399904646414,48.0,1,964.83,3.871201010907891,0.0,6.871951920016859,1
12551,1,168.0,168.0,168.0,168.0,0.0,53.57142857142857,0.0,0.0,46.42857142857143,326.0,1,168.0,5.786897381366708,0.0,5.123963979403259,1
12552,2,120.0,317.82,218.91,437.82,28.539125668082775,6.651135169704444,62.41149330775204,2.3982458544607375,0.0,7.0,2,437.82,1.9459101490553128,0.6931471805599453,6.081807867005583,0
12556,2,290.81,308.75,299.78,599.56,17.15424644739476,30.142104209753818,19.597704983654683,12.495830275535392,20.610114083661355,19.0,2,603.71,2.9444389791664403,0.6931471805599453,6.403093950183991,1
12557,4,620.0,4146.34,2250.2400000000002,9000.960000000001,0.0,25.133319112627984,73.96011092150171,0.9065699658703069,0.0,127.0,4,9000.960000000001,4.844187086458591,1.3862943611198906,9.105086517296538,0
12559,2,75.60000000000001,486.11,280.855,561.71,3.0264727350412133,14.811913620907585,43.75033380213989,8.609424792152534,29.801855049758768,279.0,2,561.71,5.631211781821365,0.6931471805599453,6.330985702477653,0
12560,2,144.0,1292.31,718.155,1436.31,5.646413378727433,26.254777868287487,39.21507195521858,16.6551788959208,12.228557901845702,81.0,2,1436.31,4.394449154672439,0.6931471805599453,7.269832603747314,0
12561,1,238.85,238.85,238.85,238.85,18.965878166213106,9.796943688507431,32.4262089177308,26.12518316935315,12.685786058195522,271.0,1,238.85,5.602118820879701,0.0,5.475835739835971,0
12564,1,456.9,456.9,456.9,456.9,20.387393302692058,32.04202232435981,35.94878529218647,0.0,11.621799080761656,230.0,1,456.9,5.438079308923196,0.0,6.124464548569226,0
12565,1,145.92,145.92,145.92,145.92,7.5246710526315805,52.63157894736842,12.129934210526319,3.453947368421053,24.259868421052637,257.0,1,145.92,5.54907608489522,0.0,4.983058526326021,1
12566,1,351.65,351.65,351.65,351.65,16.152424285511163,26.247689463955638,34.65093132375942,22.948954926773784,0.0,55.0,1,351.65,4.007333185232471,0.0,5.862636362754027,0
12571,2,248.35,271.26,259.805,519.61,0.0,47.36244491060603,5.744693135236043,37.13554396566656,9.75731798849137,8.0,2,519.61,2.079441541679836,0.6931471805599453,6.253078530184769,5
12572,1,532.74,532.74,532.74,532.74,23.228967226038968,8.109021286180877,38.07673536809701,14.94162255509254,15.643653564590606,20.0,1,532.74,2.995732273553991,0.0,6.27803350027229,0
12573,1,160.54000000000002,160.54000000000002,160.54000000000002,160.54000000000002,6.197832315933723,15.51638221004111,6.166687429924006,14.096175407998004,58.02292263610315,196.0,1,160.54000000000002,5.278114659230517,0.0,5.078543132703431,7
12574,1,218.45,218.45,218.45,218.45,9.109636072327763,6.86655985351339,39.20805676356146,0.0,44.815747310597395,284.0,1,218.45,5.648974238161206,0.0,5.386557155397445,7
12577,3,102.82000000000001,327.89,208.86666666666667,626.6,7.053941908713693,52.67475263325886,12.942866262368339,15.531439514842004,11.796999680817107,4.0,3,657.8,1.3862943611198906,1.0986122886681098,6.488900933754956,1
12578,1,1608.66,1608.66,1608.66,1608.66,6.471224497407779,29.972772369549812,30.469459052876307,8.503972250195813,24.582571829970288,299.0,1,1608.66,5.700443573390687,0.0,7.383156813289466,1
12579,1,440.42,440.42,440.42,440.42,7.2203805458426045,33.26824394895781,26.906135052904045,16.87026020616684,15.734980246128696,47.0,1,440.42,3.8501476017100575,0.0,6.087728817078046,1
12580,1,415.7,415.7,415.7,415.7,4.76305027664181,46.69232619677652,17.031513110416167,17.993745489535723,13.519364926629782,215.0,1,415.7,5.3706380281276624,0.0,6.029963846258592,1
12581,1,197.71,197.71,197.71,197.71,5.032623539527591,47.94901623590106,9.10424358909514,28.96161043953265,8.952506195943554,8.0,1,197.71,2.079441541679836,0.0,5.286801310586789,1
12582,2,205.16,306.2,255.68,511.36,0.0,15.7540675844806,45.23232165206508,19.876408010012515,19.1372027534418,207.0,2,511.36,5.332718793265369,0.6931471805599453,6.237073843137855,0
12585,2,777.25,1262.85,1020.05,2040.1,14.58752021959708,29.800499975491395,26.02813587569237,20.37841282290084,9.205431106318319,203.0,2,2040.1,5.313205979041787,0.6931471805599453,7.620754105244684,1
12588,1,214.89999999999998,214.89999999999998,214.89999999999998,214.89999999999998,17.170777105630528,16.19357840856212,61.88925081433225,4.746393671475105,0.0,8.0,1,214.9,2.079441541679836,0.0,5.370172803648464,0
12589,1,131.5,131.5,131.5,131.5,0.0,41.673003802281364,33.07984790874524,25.24714828897338,0.0,113.0,1,131.5,4.727387818712341,0.0,4.879006851617819,1
12591,1,452.84999999999997,452.84999999999997,452.84999999999997,452.84999999999997,10.102683007618417,20.669095727061944,25.10765154024512,20.271613116926133,23.848956608148395,286.0,1,452.85,5.655991810819852,0.0,6.115560944820958,1
12592,2,205.8,231.8,218.8,437.6,0.0,65.05941499085924,8.226691042047532,21.36654478976234,5.347349177330895,61.0,2,437.6,4.110873864173311,0.6931471805599453,6.081305251107771,1
12593,3,85.8,236.0,139.36666666666667,418.1,9.447500597943076,76.91939727337957,8.61038029179622,0.0,5.022721836881129,77.0,3,418.1,4.343805421853684,1.0986122886681098,6.035720638362519,1
12596,2,269.95,348.32,309.135,618.27,8.53995827065845,2.0379445873162214,41.30881330163197,37.139113979329416,10.974169861063938,20.0,2,618.27,2.995732273553991,0.6931471805599453,6.426925255251526,5
12599,6,78.6,201.86,142.84,857.04,0.0,30.9203771119201,19.95239428731448,40.58620367777468,8.541024922990761,95.0,6,857.04,4.553876891600541,1.791759469228055,6.753484591954303,5
12600,9,76.5,427.94000000000005,246.60666666666668,2219.46,65.39428509637479,9.080587169852125,15.039694340064703,2.351022320744685,8.134411072963694,53.0,9,2219.46,3.970291913552122,2.19722457733622,7.705019202034646,6
12601,5,68.1,144.26,115.41199999999999,577.06,5.692648944650471,28.596679721346135,27.718088240390948,4.4085537032544275,33.584029390358026,158.0,5,577.0600000000001,5.062595033026967,1.6094379124341005,6.357946247237098,1
12602,1,153.12,153.12,153.12,153.12,0.0,29.388714733542322,15.608672936259142,35.5276907001045,19.474921630094045,27.0,1,153.12,3.295836866004329,0.0,5.031221927704644,5
12604,2,75.68,178.5,127.09,254.18,0.0,49.33511684632937,18.766228656857344,26.941537493115113,4.957117003698167,48.0,2,254.18,3.871201010907891,0.6931471805599453,5.538042677453924,1
12607,1,1579.51,1579.51,1579.51,1579.51,5.1661591252983525,42.93610043621123,19.36043456514995,19.48199125045109,13.055314622889377,29.0,1,1579.51,3.367295829986474,0.0,7.364869951339541,1
12611,1,1193.32,1193.32,1193.32,1193.32,14.187309355411795,27.08410149834076,16.097945228438306,25.200281567391812,17.430362350417326,21.0,1,1193.32,3.044522437723423,0.0,7.084494617479859,1
12612,1,704.0400000000001,704.0400000000001,704.0400000000001,704.0400000000001,32.57627407533663,5.403102096471791,22.00869268791546,10.226691665246292,29.78523947502983,43.0,1,704.0400000000001,3.7612001156935615,0.0,6.556835172725769,6
12614,1,315.6,315.6,315.6,315.6,43.20342205323193,12.024714828897338,35.07604562737642,0.0,9.695817490494294,246.0,1,315.6,5.5053315359323625,0.0,5.75447558897172,6
12616,2,255.6,457.7,356.65,713.3,35.679237347539605,39.0018225150708,12.869760269171456,5.719893452965092,6.729286415253051,64.0,2,713.3,4.158883083359672,0.6931471805599453,6.5699020892839926,6
12620,2,377.66,561.66,469.65999999999997,939.3199999999999,7.6757654473448875,47.121321807264835,15.617680875526979,13.552357024230293,16.03287484563301,49.0,2,939.32,3.8918202981106265,0.6931471805599453,6.845156209225615,1
12622,1,180.1,180.1,180.1,180.1,0.0,10.993892282065518,47.80677401443642,11.3270405330372,29.872293170460857,201.0,1,180.1,5.303304908059076,0.0,5.19351225218191,0
12623,1,305.1,305.1,305.1,305.1,0.0,27.10586692887577,18.28908554572271,19.60013110455588,35.004916420845625,245.0,1,305.1,5.501258210544727,0.0,5.720639591722624,1
12624,2,299.94,341.19,320.565,641.13,18.272425249169437,31.600455445853413,24.659585419493705,16.10905744544788,9.358476440035563,75.0,2,641.13,4.31748811353631,0.6931471805599453,6.463232244470209,1
12625,2,967.2,1716.62,1341.9099999999999,2683.8199999999997,5.428829057090267,21.048356447153687,28.906558562049618,16.112108859759598,28.50414707394684,180.0,2,2683.82,5.19295685089021,0.6931471805599453,7.894996431759218,1
12630,1,701.79,701.79,701.79,701.79,10.843699682241127,22.436911326750167,36.131891306516195,8.572364952478662,22.01513273201385,12.0,1,701.79,2.4849066497880004,0.0,6.553634213973785,0
12631,1,640.5,640.5,640.5,640.5,18.766588602654178,21.9672131147541,42.32630757220922,8.368462138953943,8.571428571428573,26.0,1,640.5,3.258096538021482,0.0,6.4622491213367885,0
12635,2,683.64,1005.54,844.5899999999999,1689.1799999999998,6.292994233888632,32.2665435299968,20.32939059188482,17.705632318639815,23.405439325589935,58.0,2,1689.18,4.060443010546419,0.6931471805599453,7.431998483065471,1
12638,1,671.69,671.69,671.69,671.69,1.860977534279206,16.261966085545414,38.946537837395226,29.67440337060251,13.25611517217764,2.0,1,671.69,0.6931471805599453,0.0,6.509796924563367,0
12639,1,486.1,486.1,486.1,486.1,5.317835836247686,37.95515326064596,39.50833161900844,3.7029417815264343,13.515737502571486,207.0,1,486.1,5.332718793265369,0.0,6.1864143640514095,1
12640,1,764.59,764.59,764.59,764.59,14.896872833806354,14.085980721693977,48.72546070442982,3.2958840685857775,18.995801671484063,50.0,1,764.59,3.912023005428146,0.0,6.6393397424428064,0
12641,1,185.9,185.9,185.9,185.9,9.14470145239376,28.644432490586336,38.649811726734804,7.100591715976331,16.460462614308767,84.0,1,185.9,4.430816798843313,0.0,5.225208894727398,0
12642,2,291.96000000000004,366.45,329.20500000000004,658.4100000000001,4.510867088895976,40.704120532798704,21.4380097507632,15.576920156133713,17.77008247140839,19.0,2,658.41,2.9444389791664403,0.6931471805599453,6.489827837582877,1
12644,1,477.91,477.91,477.91,477.91,7.114310225774727,36.241133267770074,32.736289259484,20.782155635998407,3.1261116109727776,98.0,1,477.91,4.584967478670572,0.0,6.169422430244873,1
12646,1,731.6899999999999,731.6899999999999,731.6899999999999,731.6899999999999,5.439462067268925,40.64562861321051,26.173652776449043,20.254479356011426,7.486777187060095,18.0,1,731.6899999999999,2.8903717578961645,0.0,6.595356926993258,1
