,CustomerID,recency,frequency,monetaryValue,recency_log,frequency_log,monetaryValue_log
88,12462,272.0,1,762.11,5.605802066295998,0.0,6.636090902223565
89,12463,22.0,4,1344.78,3.091042453358316,1.3862943611198906,7.203985709883875
90,12464,75.0,6,780.55,4.31748811353631,1.791759469228055,6.6599987994026755
91,12465,138.0,1,440.94,4.927253685157205,0.0,6.088908811768835
92,12468,156.0,2,729.5400000000001,5.049856007249537,0.6931471805599453,6.592414198536382
93,12471,5.0,24,14891.26,1.6094379124341003,3.1780538303479458,9.608529742648644
94,12472,1.0,7,6572.11,0.0,1.9459101490553132,8.79059021669207
95,12473,22.0,3,2884.23,3.091042453358316,1.0986122886681098,7.967013245571691
96,12474,19.0,16,6197.06,2.9444389791664403,2.772588722239781,8.73183026501948
97,12475,22.0,1,723.38,3.091042453358316,0.0,6.583934671914352
98,12476,14.0,9,4822.43,2.6390573296152584,2.1972245773362196,8.481033229381639
99,12477,25.0,5,11182.05,3.2188758248682006,1.6094379124341003,9.322065093048602
100,12480,112.0,3,2144.95,4.718498871295094,1.0986122886681098,7.6708715210671246
101,12481,34.0,9,5409.5199999999995,3.5263605246161616,2.1972245773362196,8.595915643320165
102,12483,9.0,7,2078.26,2.1972245773362196,1.9459101490553132,7.639286284140268
103,12484,1.0,6,4541.72,0.0,1.791759469228055,8.421061073913652
104,12488,8.0,2,767.45,2.0794415416798357,0.6931471805599453,6.643073330759417
105,12489,305.0,1,334.93,5.720311776607412,0.0,5.813921554767002
106,12490,6.0,7,4186.03,1.791759469228055,1.9459101490553132,8.339508069726561
107,12491,7.0,1,460.40000000000003,1.9459101490553132,0.0,6.132095676847728
108,12492,32.0,2,263.21000000000004,3.4657359027997265,0.6931471805599453,5.572952192650384
109,12493,134.0,2,433.74,4.897839799950911,0.6931471805599453,6.072445276240261
110,12494,9.0,6,1083.6000000000001,2.1972245773362196,1.791759469228055,6.98804411021094
111,12497,50.0,1,1043.1,3.912023005428146,0.0,6.949952327681926
112,12498,26.0,1,247.25,3.258096538021482,0.0,5.510399970502822
113,12500,18.0,10,3640.78,2.8903717578961645,2.302585092994046,8.199953223389167
114,12501,305.0,1,2169.39,5.720311776607412,0.0,7.682201301026026
115,12502,64.0,5,3723.87,4.1588830833596715,1.6094379124341003,8.222518729087312
116,12506,201.0,1,73.5,5.303304908059076,0.0,4.297285406218791
117,12507,103.0,3,1304.81,4.634728988229636,1.0986122886681098,7.173812715287245
118,12509,253.0,1,176.5,5.53338948872752,0.0,5.173320876373351
119,12510,111.0,2,982.5699999999999,4.709530201312334,0.6931471805599453,6.89017158802482
120,12512,35.0,2,138.03,3.5553480614894135,0.6931471805599453,4.927471052835487
121,12513,81.0,1,612.29,4.394449154672439,0.0,6.417206026487077
122,12514,236.0,1,1017.68,5.4638318050256105,0.0,6.925280805847955
123,12515,322.0,1,383.7,5.7745515455444085,0.0,5.949860997252907
124,12516,46.0,2,1312.06,3.828641396489095,0.6931471805599453,7.179353700165689
125,12517,42.0,3,1955.9,3.7376696182833684,1.0986122886681098,7.578605724543472
126,12518,27.0,3,1230.79,3.295836866004329,1.0986122886681098,7.115411518618
127,12519,32.0,1,340.84,3.4657359027997265,0.0,5.831413158959755
128,12520,48.0,5,2634.26,3.871201010907891,1.6094379124341003,7.876357586619343
129,12521,111.0,1,599.68,4.709530201312334,0.0,6.396396179610003
130,12522,8.0,2,192.72,2.0794415416798357,0.6931471805599453,5.261238358306616
131,12523,12.0,10,1527.35,2.4849066497880004,2.302585092994046,7.331289486551179
132,12524,32.0,7,4177.92,3.4657359027997265,1.9459101490553132,8.337568794015523
133,12526,22.0,2,1039.58,3.091042453358316,0.6931471805599453,6.946572064413753
134,12527,50.0,3,348.71000000000004,3.912023005428146,1.0986122886681098,5.85424063121706
135,12528,32.0,5,1561.88,3.4657359027997265,1.6094379124341003,7.353645502864605
136,12530,28.0,4,1662.28,3.332204510175204,1.3862943611198906,7.415945432946445
137,12534,99.0,1,1089.18,4.59511985013459,0.0,6.993180398530395
138,12535,60.0,2,716.35,4.0943445622221,0.6931471805599453,6.574168874339382
139,12536,12.0,3,12601.830000000002,2.4849066497880004,1.0986122886681098,9.441597320488777
140,12539,231.0,3,4517.69,5.442417710521793,1.0986122886681098,8.415756080242707
141,12540,21.0,15,11938.26,3.044522437723423,2.70805020110221,9.387503647683927
142,12541,142.0,2,536.14,4.955827057601261,0.6931471805599453,6.284395320995431
143,12544,5.0,1,372.7,1.6094379124341003,0.0,5.9207738064852125
144,12545,44.0,2,1000.39,3.784189633918261,0.6931471805599453,6.908145202951904
145,12546,15.0,2,1161.5,2.70805020110221,0.6931471805599453,7.057467552210464
146,12547,166.0,2,207.79999999999998,5.111987788356544,0.6931471805599453,5.336576078665127
147,12548,135.0,1,95.19999999999999,4.90527477843843,0.0,4.55597994179732
148,12550,48.0,1,964.83,3.871201010907891,0.0,6.871951920016859
149,12551,326.0,1,168.0,5.786897381366708,0.0,5.123963979403259
150,12552,7.0,2,437.82,1.9459101490553132,0.6931471805599453,6.081807867005583
151,12553,27.0,8,2897.14,3.295836866004329,2.0794415416798357,7.971479322456026
152,12556,19.0,2,603.71,2.9444389791664403,0.6931471805599453,6.403093950183991
153,12557,127.0,4,9000.960000000001,4.844187086458591,1.3862943611198906,9.105086517296538
154,12559,279.0,2,561.71,5.631211781821365,0.6931471805599453,6.330985702477653
155,12560,81.0,2,1436.31,4.394449154672439,0.6931471805599453,7.269832603747314
156,12561,271.0,1,238.85,5.602118820879701,0.0,5.475835739835971
157,12562,25.0,5,2507.4700000000003,3.2188758248682006,1.6094379124341003,7.827029555656844
158,12564,230.0,1,456.9,5.438079308923196,0.0,6.124464548569226
159,12565,257.0,1,145.92,5.54907608489522,0.0,4.983058526326021
160,12566,55.0,1,351.65,4.007333185232471,0.0,5.862636362754027
161,12567,65.0,9,7849.98,4.174387269895637,2.1972245773362196,8.968266263002509
162,12569,5.0,22,2966.65,1.6094379124341003,3.091042453358316,7.995188649058813
163,12571,8.0,2,519.61,2.0794415416798357,0.6931471805599453,6.253078530184769
164,12572,20.0,1,532.74,2.995732273553991,0.0,6.27803350027229
165,12573,196.0,1,160.54000000000002,5.278114659230517,0.0,5.078543132703431
166,12574,284.0,1,218.45,5.648974238161206,0.0,5.386557155397445
167,12576,4.0,5,1315.83,1.3862943611198906,1.6094379124341003,7.182222924209587
168,12577,4.0,3,657.8,1.3862943611198906,1.0986122886681098,6.488900933754956
169,12578,299.0,1,1608.66,5.700443573390687,0.0,7.383156813289466
170,12579,47.0,1,440.42,3.8501476017100584,0.0,6.087728817078046
171,12580,215.0,1,415.7,5.3706380281276624,0.0,6.029963846258592
172,12581,8.0,1,197.71,2.0794415416798357,0.0,5.286801310586789
173,12582,207.0,2,511.36,5.332718793265369,0.6931471805599453,6.237073843137855
174,12583,27.0,12,5414.44,3.295836866004329,2.4849066497880004,8.596824737651417
175,12584,9.0,7,1723.45,2.1972245773362196,1.9459101490553132,7.452083374802129
176,12585,203.0,2,2040.1,5.313205979041787,0.6931471805599453,7.620754105244684
177,12588,8.0,1,214.89999999999998,2.0794415416798357,0.0,5.370172803648464
178,12589,113.0,1,131.5,4.727387818712341,0.0,4.879006851617819
179,12590,180.0,2,9864.26,5.19295685089021,0.6931471805599453,9.196673402972065
180,12591,286.0,1,452.84999999999997,5.655991810819852,0.0,6.115560944820958
181,12592,61.0,2,437.6,4.110873864173311,0.6931471805599453,6.081305251107771
182,12593,77.0,3,418.09999999999997,4.343805421853684,1.0986122886681098,6.035720638362519
183,12594,6.0,10,3338.2200000000003,1.791759469228055,2.302585092994046,8.11319300977914
184,12596,20.0,2,618.27,2.995732273553991,0.6931471805599453,6.426925255251526
185,12597,9.0,3,3605.26,2.1972245773362196,1.0986122886681098,8.190149169171084
186,12598,40.0,5,1946.1399999999999,3.6888794541139363,1.6094379124341003,7.57360320260426
187,12599,95.0,6,857.04,4.553876891600541,1.791759469228055,6.753484591954303
188,12600,53.0,9,2219.46,3.970291913552122,2.1972245773362196,7.705019202034646
189,12601,158.0,5,577.0600000000001,5.062595033026967,1.6094379124341003,6.3579462472370984
190,12602,27.0,1,153.12,3.295836866004329,0.0,5.031221927704644
191,12604,48.0,2,254.18,3.871201010907891,0.6931471805599453,5.538042677453924
192,12607,29.0,1,1579.51,3.367295829986474,0.0,7.364869951339541
193,12609,47.0,3,1126.85,3.8501476017100584,1.0986122886681098,7.027181408464674
194,12610,12.0,4,1851.34,2.4849066497880004,1.3862943611198906,7.523664980200434
195,12611,21.0,1,1193.32,3.044522437723423,0.0,7.084494617479859
196,12612,43.0,1,704.0400000000001,3.7612001156935624,0.0,6.556835172725769
197,12613,26.0,5,3344.38,3.258096538021482,1.6094379124341003,8.115036604112106
198,12614,246.0,1,315.6,5.5053315359323625,0.0,5.75447558897172
199,12615,5.0,3,1868.34,1.6094379124341003,1.0986122886681098,7.532805615074425
200,12616,64.0,2,713.3,4.1588830833596715,0.6931471805599453,6.5699020892839926
201,12619,2.0,8,3242.54,0.6931471805599453,2.0794415416798357,8.08411225227488
202,12620,49.0,2,939.3199999999999,3.8918202981106265,0.6931471805599453,6.845156209225615
203,12621,21.0,18,11891.19,3.044522437723423,2.8903717578961645,9.383553068781037
204,12622,201.0,1,180.1,5.303304908059076,0.0,5.19351225218191
205,12623,245.0,1,305.1,5.501258210544727,0.0,5.720639591722624
206,12624,75.0,2,641.13,4.31748811353631,0.6931471805599453,6.463232244470209
207,12625,180.0,2,2683.82,5.19295685089021,0.6931471805599453,7.8949964317592185
208,12626,12.0,8,6368.51,2.4849066497880004,2.0794415416798357,8.75912081225705
209,12627,33.0,6,3911.55,3.4965075614664802,1.791759469228055,8.271688993863325
210,12628,2.0,2,571.21,0.6931471805599453,0.6931471805599453,6.34775691787493
211,12630,12.0,1,701.79,2.4849066497880004,0.0,6.553634213973785
212,12631,26.0,1,640.5,3.258096538021482,0.0,6.4622491213367885
213,12633,27.0,4,2163.98,3.295836866004329,1.3862943611198906,7.679704397779486
214,12635,58.0,2,1689.18,4.060443010546419,0.6931471805599453,7.431998483065471
215,12637,36.0,8,6021.9,3.58351893845611,2.0794415416798357,8.703158103124991
216,12638,2.0,1,671.69,0.6931471805599453,0.0,6.509796924563367
217,12639,207.0,1,486.1,5.332718793265369,0.0,6.1864143640514095
218,12640,50.0,1,764.59,3.912023005428146,0.0,6.6393397424428064
219,12641,84.0,1,185.9,4.430816798843313,0.0,5.225208894727398
220,12642,19.0,2,658.41,2.9444389791664403,0.6931471805599453,6.489827837582877
221,12643,97.0,6,3344.64,4.574710978503383,1.791759469228055,8.115114343452138
222,12644,98.0,1,477.91,4.584967478670572,0.0,6.169422430244873
223,12645,2.0,4,1775.18,0.6931471805599453,1.3862943611198906,7.481657105218731
224,12646,18.0,1,731.6899999999999,2.8903717578961645,0.0,6.595356926993258
225,12647,47.0,11,3401.67,3.8501476017100584,2.3978952727983707,8.132021766487163
226,12648,123.0,1,318.05,4.812184355372417,0.0,5.762208603124813
227,12649,76.0,3,623.51,4.330733340286331,1.0986122886681098,6.435364803483858
228,12651,303.0,1,114.0,5.713732805509369,0.0,4.736198448394496
229,12652,300.0,1,919.98,5.703782474656201,0.0,6.824351930676353
230,12653,117.0,2,2209.85,4.762173934797756,0.6931471805599453,7.700679918905134
231,12654,6.0,4,508.98,1.791759469228055,1.3862943611198906,6.2324087230476986
232,12656,41.0,4,3465.42,3.713572066704308,1.3862943611198906,8.15058911639962
233,12657,10.0,2,660.94,2.302585092994046,0.6931471805599453,6.493663064173454
234,12662,21.0,8,3175.28,3.044522437723423,2.0794415416798357,8.063151096414751
235,12664,4.0,7,3681.88,1.3862943611198906,1.9459101490553132,8.211178770278764
236,12665,293.0,1,63.0,5.680172609017068,0.0,4.143134726391533
237,12667,27.0,1,620.13,3.295836866004329,0.0,6.429929133479254
238,12668,228.0,3,2924.4700000000003,5.429345628954441,1.0986122886681098,7.9808685466666764
239,12669,119.0,3,2744.0299999999997,4.77912349311153,1.0986122886681098,7.9171829217306176
240,12670,67.0,3,1634.47,4.204692619390966,1.0986122886681098,7.399073871759055
241,12672,298.0,1,225.89999999999998,5.697093486505405,0.0,5.420092423473958
242,12673,295.0,1,220.9,5.68697535633982,0.0,5.397710110426072
243,12674,7.0,4,1970.6,1.9459101490553132,1.3862943611198906,7.586093343888374
244,12676,39.0,5,1149.73,3.6635616461296463,1.6094379124341003,7.047282411182849
245,12678,11.0,12,17628.46,2.3978952727983707,2.4849066497880004,9.777269920470516
246,12679,27.0,4,1113.02,3.295836866004329,1.3862943611198906,7.014832320566028
247,12680,42.0,3,613.36,3.7376696182833684,1.0986122886681098,6.418952039250639
248,12681,12.0,18,11269.23,2.4849066497880004,2.8903717578961645,9.329831281718334
249,12682,7.0,25,10051.6,1.9459101490553132,3.2188758248682006,9.215487104795713
250,12683,19.0,13,7679.09,2.9444389791664403,2.5649493574615367,8.94625632953794
251,12684,32.0,5,1627.24,3.4657359027997265,1.6094379124341003,7.394640607096389
252,12685,20.0,5,2449.96,2.995732273553991,1.6094379124341003,7.803826976874881
253,12686,340.0,1,89.14,5.8289456176102075,0.0,4.49020816751841
254,12688,82.0,1,4873.8099999999995,4.406719247264253,0.0,8.491631251069965
255,12689,96.0,1,511.03,4.564348191467836,0.0,6.236428296895306
256,12690,174.0,1,389.01,5.159055299214529,0.0,5.963605050228902
257,12691,27.0,5,859.4,3.295836866004329,1.6094379124341003,6.756234471340894
258,12693,95.0,4,855.91,4.553876891600541,1.3862943611198906,6.7521652304272095
259,12694,39.0,2,869.67,3.6635616461296463,0.6931471805599453,6.7681138293474365
260,12695,35.0,3,497.0,3.5553480614894135,1.0986122886681098,6.208590026096629
261,12697,100.0,2,733.91,4.605170185988092,0.6931471805599453,6.598386405292769
262,12700,34.0,3,3625.24,3.5263605246161616,1.0986122886681098,8.195675771993747
263,12701,48.0,2,797.71,3.871201010907891,0.6931471805599453,6.681745122879627
264,12703,39.0,1,283.55,3.6635616461296463,0.0,5.647388474460037
265,12704,4.0,5,1907.75,1.3862943611198906,1.6094379124341003,7.553679816169742
266,12705,11.0,6,5973.59,2.3978952727983707,1.791759469228055,8.695103365687682
267,12707,260.0,1,603.42,5.560681631015528,0.0,6.402613471684444
268,12708,1.0,9,2679.91,0.0,2.1972245773362196,7.893538490851459
269,12709,12.0,14,8857.42,2.4849066497880004,2.6390573296152584,9.089010804804964
270,12710,65.0,3,1149.02,4.174387269895637,1.0986122886681098,7.046664684137649
271,12712,18.0,12,4163.4800000000005,2.8903717578961645,2.4849066497880004,8.334106542013561
272,12714,75.0,4,3389.7,4.31748811353631,1.3862943611198906,8.12849670088331
273,12715,75.0,1,353.86,4.31748811353631,0.0,5.868901354684857
274,12716,102.0,1,677.9,4.624972813284271,0.0,6.51899978443692
275,12717,120.0,2,1030.98,4.787491742782046,0.6931471805599453,6.938265085186709
276,12718,40.0,1,238.25,3.6888794541139363,0.0,5.473320542534312
277,12719,34.0,1,283.6,3.5263605246161616,0.0,5.647564794657972
278,12720,8.0,21,4554.16,2.0794415416798357,3.044522437723423,8.42379637995468
279,12721,48.0,5,2041.81,3.871201010907891,1.6094379124341003,7.621591948362259
280,12722,54.0,4,997.63,3.9889840465642745,1.3862943611198906,6.905382466086884
281,12723,34.0,2,299.40999999999997,3.5263605246161616,0.6931471805599453,5.701813871561356
282,12724,50.0,3,823.1700000000001,3.912023005428146,1.0986122886681098,6.713162740707085
283,12725,340.0,1,427.8,5.8289456176102075,0.0,6.0586557966483054
284,12726,55.0,6,1824.6399999999999,4.007333185232471,1.791759469228055,7.509137986284252
285,12727,64.0,6,3337.7,4.1588830833596715,1.791759469228055,8.113037226006702
286,12728,40.0,4,836.33,3.6888794541139363,1.3862943611198906,6.729023272038716
287,12729,82.0,1,453.01,4.406719247264253,0.0,6.115914200294571
288,12731,20.0,11,17398.39,2.995732273553991,2.3978952727983707,9.76413295218594
289,12732,148.0,1,236.26000000000002,4.997212273764115,0.0,5.464932893520374
290,12733,203.0,1,383.95,5.313205979041787,0.0,5.950512335776552
291,12734,321.0,1,110.39999999999999,5.771441123130016,0.0,4.7041101338429945
292,12735,284.0,2,779.5699999999999,5.648974238161206,0.6931471805599453,6.658742485620535
293,12736,301.0,1,234.0,5.707110264748875,0.0,5.455321115357702
294,12738,340.0,1,155.35,5.8289456176102075,0.0,5.045680635839056
295,12739,47.0,2,1013.04,3.8501476017100584,0.6931471805599453,6.920710990142353
296,12740,32.0,1,427.6,3.4657359027997265,0.0,6.05818817915089
297,12743,103.0,2,546.43,4.634728988229636,0.6931471805599453,6.30340621158099
298,12744,20.0,7,21279.29,2.995732273553991,1.9459101490553132,9.965489578237314
299,12747,35.0,9,3444.7799999999997,3.5553480614894135,2.1972245773362196,8.144615320740945
300,12748,1.0,162,23161.06,0.0,5.087596335232384,10.050227699206078
301,12749,99.0,3,2755.23,4.59511985013459,1.0986122886681098,7.921256202675875
302,12750,97.0,1,275.88,4.574710978503383,0.0,5.619965988563091
303,12752,50.0,1,4366.78,3.912023005428146,0.0,8.381781174382802
304,12753,104.0,5,16620.91,4.6443908991413725,1.6094379124341003,9.718416820219797
305,12754,204.0,3,3010.74,5.318119993844216,1.0986122886681098,8.009941174703537
306,12755,249.0,2,3811.95,5.517452896464707,0.6931471805599453,8.24589614821378
307,12756,55.0,1,112.07999999999998,4.007333185232471,0.0,4.719212902028751
308,12757,20.0,10,7161.6,2.995732273553991,2.302585092994046,8.876488698677552
309,12758,85.0,2,2791.59,4.442651256490317,0.6931471805599453,7.934366604961484
310,12759,21.0,3,1531.44,3.044522437723423,1.0986122886681098,7.333963748228201
311,12763,107.0,2,494.08,4.672828834461906,0.6931471805599453,6.202697447396357
312,12764,285.0,1,1693.88,5.652489180268651,0.0,7.434777034450196
313,12766,26.0,6,6271.2,3.258096538021482,1.791759469228055,8.743723002874512
314,12769,207.0,1,1143.6,5.332718793265369,0.0,7.041936460448157
315,12770,179.0,1,1351.45,5.187385805840755,0.0,7.208933369101689
316,12772,28.0,1,892.47,3.332204510175204,0.0,6.793992899643471
317,12775,158.0,4,1164.68,5.062595033026967,1.3862943611198906,7.060201650157271
318,12778,32.0,5,663.99,3.4657359027997265,1.6094379124341003,6.498267089122064
319,12779,6.0,8,3981.36,1.791759469228055,2.0794415416798357,8.28937874845213
320,12781,32.0,2,826.74,3.4657359027997265,0.6931471805599453,6.717490256233867
321,12782,118.0,4,2078.67,4.770684624465665,1.3862943611198906,7.639483545100318
322,12783,1.0,5,1825.33,0.0,1.6094379124341003,7.509516071588088
323,12785,333.0,1,311.95,5.808142489980444,0.0,5.7428429185567955
324,12787,60.0,2,344.65999999999997,4.0943445622221,0.6931471805599453,5.842558423853431
325,12789,34.0,1,91.85,3.5263605246161616,0.0,4.520156811661135
326,12790,161.0,1,324.92,5.081404364984463,0.0,5.783578998182753
327,12791,342.0,1,192.60000000000002,5.834810737062605,0.0,5.260615499364025
328,12792,225.0,1,400.53999999999996,5.41610040220442,0.0,5.992813636677277
329,12793,303.0,2,545.48,5.713732805509369,0.6931471805599453,6.301666140989633
330,12794,22.0,2,860.41,3.091042453358316,0.6931471805599453,6.757409019827197
331,12797,334.0,1,254.03,5.811140992976701,0.0,5.537452370280293
332,12798,13.0,2,3325.44,2.5649493574615367,0.6931471805599453,8.10935727516207
333,12802,155.0,1,427.58,5.043425116919247,0.0,6.058141405372262
334,12808,5.0,3,483.65000000000003,1.6094379124341003,1.0986122886681098,6.181361504628556
335,12809,146.0,1,489.31,4.983606621708336,0.0,6.192996235445731
336,12811,229.0,3,514.85,5.43372200355424,1.0986122886681098,6.24387559610276
337,12812,13.0,1,229.64000000000001,2.5649493574615367,0.0,5.436512865299436
338,12814,70.0,1,125.92,4.248495242049359,0.0,4.835646784669093
339,12815,116.0,2,1063.46,4.7535901911063645,0.6931471805599453,6.969283022273341
340,12816,64.0,2,572.2,4.1588830833596715,0.6931471805599453,6.34948858061601
341,12817,250.0,1,166.04,5.521460917862246,0.0,5.112228723184838
342,12818,230.0,1,1542.08,5.438079308923196,0.0,7.340887433451968
343,12820,13.0,3,731.99,2.5649493574615367,1.0986122886681098,6.595766852665811
344,12821,183.0,1,92.72,5.209486152841421,0.0,4.529584199031496
345,12822,39.0,2,948.88,3.6635616461296463,0.6931471805599453,6.85528234172102
346,12823,43.0,5,1759.5,3.7612001156935624,1.6094379124341003,7.47278495676164
347,12824,28.0,1,397.12,3.332204510175204,0.0,5.984238502016242
348,12826,40.0,5,1052.6200000000001,3.6888794541139363,1.6094379124341003,6.959037573309187
349,12827,1.0,2,318.7,0.0,0.6931471805599453,5.764250221423291
350,12828,34.0,4,661.3100000000001,3.5263605246161616,1.3862943611198906,6.4942227162962105
